,wt_fe2_1,wt_fe2_2,wt_dpd_1,wt_dpd_2,delfur_fe2_1,delfur_fe2_2,delfur_dpd_1,delfur_dpd_2
b4465,23,16,48,39,22,25,54,35
b4466,1321,1113,1190,1009,453,373,826,865
b4467,279,272,445,429,177,157,370,354
b4468,165,130,65,78,40,45,74,51
b4469,2023,1653,409,405,838,872,607,756
b4470,101,68,119,114,86,105,98,94
b4471,70,61,129,115,84,72,114,105
b4472,1452,1275,1177,1054,1289,1147,1133,1244
b4473,220,220,139,140,253,269,108,140
b4474,23,17,38,39,29,21,34,32
b4475,122,100,275,246,108,122,247,211
b4476,56,50,57,45,54,50,65,78
b4477,13,7,33,25,17,12,38,31
b4478,64,50,109,109,64,58,109,107
b4479,171,161,258,231,216,173,225,224
b4480,385,296,468,446,324,339,450,428
b4481,372,296,410,448,286,326,373,356
b4482,30,25,27,15,28,17,19,19
b4483,320,231,146,137,287,252,168,179
b4484,456,377,807,758,613,549,572,678
b4485,80,86,173,189,120,111,191,182
b4487,81,69,232,184,89,95,215,226
b4501,140,98,45,43,145,186,46,42
b4502,8,13,3,8,19,10,7,10
b4504,1,1,0,2,0,0,1,0
b4506,2643,2095,6,0,6,14,2,3
b4509,0,0,0,0,1,0,0,0
b4511,6,0,75,89,241,263,97,162
b4512,191,167,276,304,226,226,252,267
b4515,6,13,1,2,22,16,3,2
b4516,1,1,7,1,0,2,7,4
b4517,72,39,29,22,54,70,25,24
b4518,136,92,3411,3127,223,239,2942,2033
b4520,3,4,42,34,7,10,50,43
b4522,85,81,28,14,79,87,30,41
b4523,312,305,78,96,279,248,94,116
b4526,0,1,0,0,1,1,0,0
b4527,4,2,3,0,4,3,6,5
b4528,12,7,39,33,10,7,32,20
b4529,346,262,772,644,286,268,831,742
b4532,33,33,46,51,39,38,38,47
b4533,2,0,2,1,2,1,3,2
b4535,46,28,53,28,40,28,56,49
b4536,126,113,105,73,149,169,133,105
b4537,804,714,184,160,726,677,246,357
b4539,124,96,115,122,152,155,102,151
b4541,2,7,2,2,1,2,3,2
b4542,65,55,48,81,76,61,75,83
b4544,12,9,28,23,13,16,25,16
b4546,39,24,29,26,25,28,29,30
b4547,145,131,163,207,153,157,177,180
b4548,1,0,0,2,2,1,1,4
b4550,48,38,25,24,35,56,19,16
b4551,162,168,141,175,184,178,146,168
b4553,38,37,50,65,42,35,63,89
b4554,306,253,3512,2873,409,434,2903,2089
b4555,55,42,115,88,77,93,119,90
b4557,391,461,33,58,373,373,44,97
b4558,639,570,333,340,710,660,381,381
b4559,2,3,9,6,3,5,18,11
b4565,2,1,4,4,4,5,6,8
b4566,30,33,5,9,34,30,7,6
b4567,18,3,7504,7670,4382,4070,5881,10630
b4568,885,721,2710,2577,1160,1340,3931,2870
b4572,28,18,78,56,31,27,62,54
b4586,3,1,2,3,1,3,3,3
b4588,5,2,0,0,6,5,1,0
b4589,13,6,8,8,5,7,8,6
b4590,0,0,1,1,0,0,1,2
b4592,9,7,13,19,0,5,23,30
b4593,13,8,4,2,7,10,3,6
b4594,12,4,5,9,11,9,8,12
b4595,480,407,156,172,475,420,182,160
b4596,94,99,117,95,140,156,181,154
b4598,240,218,225,133,303,315,235,153
b4599,229,222,70,55,346,342,91,108
b4601,0,0,1,0,0,1,1,0
b4602,169,127,20,17,139,168,37,17
b4606,69,65,27,23,72,86,37,41
b4613,912,839,879,942,1848,1685,1109,1385
b4618,264,172,249,234,1471,1383,934,854
b4620,16,16,141,159,28,16,86,63
b4621,4,7,2,0,2,2,3,2
b4622,0,0,1,0,3,0,1,0
b4637,275,334,161,261,473,496,225,392
b4655,3,2,0,3,1,3,0,0
b4662,121,91,37,33,96,101,110,91
b4663,239,205,47,28,251,344,60,24
b4664,2,0,0,0,2,2,1,1
b4665,5,7,0,3,4,5,0,0
b4666,1,0,0,0,2,1,0,0
b4667,3,1,3,0,2,2,3,1
b4668,3,1,2,1,5,3,1,3
b4669,829,568,5295,2466,1397,1673,3023,710
b4670,6,7,5,8,12,9,4,2
b4671,5,7,1,4,1,0,0,1
b4672,10,3,10,3,5,4,10,3
b4674,0,0,0,1,0,0,0,0
b4675,11,8,2,1,8,10,5,0
b4676,12,11,4,1,15,17,3,6
b4677,2,0,1,0,1,2,1,0
b4678,143,111,4,1,116,133,4,5
b4679,82,48,430,517,78,109,549,489
b4680,71,61,10,8,82,88,8,7
b4682,3,0,0,0,0,1,3,0
b4683,0,1,0,0,0,1,1,1
b4684,2,1,0,0,3,1,0,0
b4685,40,58,20,32,45,40,15,45
b4686,822,573,410,281,753,832,414,344
b4687,104,91,26,19,94,105,39,32
b4702,248,211,21,18,205,296,38,14
b4703,89,63,78,100,62,72,85,117
b4705,496,451,370,397,98,101,404,472
