,wt_fe2_1,wt_fe2_2,wt_dpd_1,wt_dpd_2,delfur_fe2_1,delfur_fe2_2,delfur_dpd_1,delfur_dpd_2
b0638,382,361,199,379,408,385,462,493
b0639,1079,1003,686,1681,1165,1107,1497,1880
b0640,2193,1858,1175,2516,2288,2092,2615,2727
b0641,4073,3230,1968,4942,3790,3397,4996,5008
b0642,19931,16166,13967,26906,16958,16582,26193,28383
b0643,1461,1437,2619,4235,2261,2228,5020,4196
b0644,63,40,33,33,65,58,65,49
b0645,0,9,7,3,4,7,6,6
b0646,24,26,9,24,47,28,35,28
b0647,24,16,9,15,36,25,11,12
b0648,19,23,6,38,12,18,28,28
b0649,177,150,98,178,172,144,182,204
b0650,81,122,62,82,95,94,114,86
b0651,832,781,153,190,675,592,288,353
b0652,1072,796,304,631,797,747,705,807
b0653,587,407,121,289,429,418,340,356
b0654,591,380,184,344,497,481,465,431
b0655,7016,6190,3925,5861,7088,6640,5484,7069
b0656,3392,3051,1314,2282,2741,2249,2570,2745
b0657,2447,1958,1158,2530,2487,2362,2509,2577
b0658,6767,5513,4826,9473,6472,6376,8450,9371
b0659,1948,1675,1902,4182,2191,2229,4004,4363
b0660,4706,4436,6863,13019,6470,6335,11645,13669
b0661,6700,5136,2160,4179,3980,3911,4046,4178
b0662,1434,1019,2048,3623,1651,1616,3753,3496
b0674,4159,3745,3134,4951,5400,4776,4960,5230
b0675,2272,1915,1225,2176,2331,2225,2785,2520
b0676,2722,2331,1732,3947,3098,2898,3768,3988
b0677,2000,1577,1483,3567,2267,2206,3398,3588
b0678,1631,1464,1990,3502,2150,1948,4228,4203
b0679,2198,1799,859,1528,2735,2505,1614,1781
b0680,14120,12004,5524,9014,12969,11711,11416,11594
b0681,56,42,15,37,62,66,32,37
b0682,30,28,31,31,22,35,56,25
b0683,7671,6891,3316,6568,0,2,0,8
b0684,4894,4021,4640,6813,5719,5605,6576,6636
b0685,464,371,180,242,333,354,373,372
b0686,1013,732,658,1163,1131,1061,1255,1072
b0687,4101,3467,2333,5461,4986,4052,5520,6579
b0688,10044,8378,6203,12527,10458,9975,13270,13863
b0689,74,98,30,29,90,88,59,57
b0691,21,19,7,13,51,46,25,12
b0692,126,119,210,504,195,142,310,321
b0693,45,56,46,86,47,45,76,84
b0694,274,262,284,707,391,282,685,671
b0695,1239,1037,1515,3107,1418,1450,2866,2392
b0696,135,107,105,321,159,194,348,274
b0697,99,90,100,243,98,98,240,213
b0698,41,31,34,84,32,20,54,56
b0699,258,177,295,235,306,399,710,258
b0700,363,282,271,409,346,381,582,400
b0702,14,6,2,15,8,13,18,16
b0703,50,44,50,143,80,61,136,97
b0704,63,42,40,87,65,59,110,99
b0705,22,7,11,10,11,6,20,27
b0706,20,9,6,17,11,13,14,19
b0707,618,529,752,1703,932,873,2211,2596
b0708,797,635,1035,2270,841,913,2895,3737
b0709,847,700,206,332,610,649,533,498
b0710,2654,2098,2424,4784,2869,2829,5693,5809
b0711,2261,1885,1818,3852,2549,2303,4840,4304
b0712,3121,2520,2214,4788,3717,3457,5504,5827
b0713,1539,1209,1038,2171,1587,1536,2517,2889
b0714,820,680,213,452,666,641,716,689
b0715,91,89,30,46,98,101,77,85
b0716,29,26,20,45,43,27,47,17
b0717,24,26,10,17,24,29,8,21
b0718,23,15,21,28,16,14,33,23
b0719,11,11,7,5,6,7,2,15
b0720,46682,40443,17137,28216,43153,38674,29159,31210
b0721,10104,8798,429,501,3356,3163,1033,969
b0722,7084,6053,50,318,1662,1511,569,554
b0723,33833,28972,1440,2973,9063,8312,4400,5039
b0724,19553,17551,631,1360,5149,4788,1842,1949
b0726,49172,39720,5172,8628,26626,24338,10993,12398
b0727,35758,28572,4299,7303,17931,16606,9091,9167
b0728,33086,26668,4208,6570,17806,15838,8545,8450
b0729,23997,19776,2566,4521,13390,12860,5301,5878
b0730,354,270,155,284,325,341,326,336
b0731,7,10,13,32,27,13,18,17
b0732,392,340,350,722,508,445,651,586
b0733,7211,5885,3952,7254,7149,6881,9516,8848
b0734,5205,4419,2409,5724,5339,4880,6683,7074
b0735,460,364,50,164,360,473,427,154
b0736,1339,1111,397,1033,1376,1154,1073,1352
b0737,3033,2419,832,1867,3212,2983,2100,2521
b0738,1026,795,323,973,963,917,891,1228
b0739,2934,2407,1447,3116,2943,2875,3228,3841
b0740,19959,17150,8199,18583,18286,16975,20120,22292
b0741,31110,27938,8513,19985,26106,24682,24157,25198
b0742,10806,9077,5108,9156,9593,9096,11443,11175
b0750,7909,6456,7078,11845,9078,8642,10579,10150
b0751,3342,2323,2234,3612,3147,3217,3946,3299
b0752,558,422,534,1123,715,702,1078,995
b0753,532,404,5926,10048,728,785,11964,8299
b0754,24655,20682,11610,20463,19793,18276,20869,24198
b0755,18078,14712,41214,65616,64924,60787,64187,60224
b0756,6239,5054,3207,6252,7439,7039,8442,7432
b0757,2785,2703,694,2430,3787,3502,2882,2759
b0758,1272,1180,664,1632,1754,1512,1832,1826
b0759,1672,1399,1073,2197,2034,1943,2521,2704
b0760,4712,3802,3967,9777,7272,6967,1681,1583
b0761,767,659,543,1112,861,844,984,1037
b0762,1656,1357,208,378,1787,1683,530,513
b0763,901,737,150,279,661,667,373,423
b0764,309,218,77,176,262,235,203,184
b0765,293,198,173,365,224,288,361,300
b0766,1134,929,454,690,1259,1118,616,708
b0767,4580,3830,8207,14787,5955,5731,15875,15843
b0768,31,40,18,36,53,34,34,29
b0769,5,2,2,8,4,6,2,7
b0770,5,10,11,16,8,8,22,12
b0771,129,80,44,92,76,62,96,87
b0772,4750,3756,1344,2111,3692,3595,1947,2039
b0773,1404,1014,2504,4374,2281,2270,4759,4719
b0774,1375,988,4925,8952,5244,5195,10729,10905
b0775,3318,2490,5026,8976,5336,5365,11166,11187
b0776,1497,1071,2052,5175,2720,2833,6207,6463
b0777,977,668,739,2416,1693,1605,2844,3610
b0778,1237,982,1005,1957,2069,1809,2602,2854
b0779,3099,2606,7005,12918,4963,4603,13410,12731
b0780,752,687,441,704,782,799,771,868
b0781,3615,3100,6735,12520,11067,10249,14218,14007
b0782,2907,2390,4639,14085,9341,8824,14262,12664
b0783,1660,1403,2917,9599,5252,5198,10379,8873
b0784,548,501,108,3477,1662,1610,3544,3614
b0785,1326,1158,1943,5596,3857,3895,6321,5844
b0786,2153,1580,1644,3378,2345,2259,3871,3266
b0787,72,75,39,72,70,100,98,83
b0788,193,124,336,730,242,264,912,827
b0789,624,497,1557,3956,888,917,4286,4364
b0790,541,435,1281,3153,799,731,3665,3273
b0791,270,261,144,253,414,346,288,218
b0792,428,293,227,504,385,356,465,554
b0793,397,311,189,425,378,389,490,429
b0794,1125,1052,675,1534,1103,1075,1800,1654
b0795,850,756,627,1214,887,878,1550,1528
b0796,513,467,350,752,614,599,810,741
b0797,1452,1171,491,976,887,835,1223,1472
b0798,83,58,52,51,111,111,59,46
b0799,765,581,346,812,879,781,1016,1011
b0800,2404,2142,2862,5525,2304,2032,5881,5572
b0801,7288,5998,8008,9728,7520,7136,24341,23877
b0802,303,313,767,1072,710,622,1014,1214
b0803,158,160,677,1075,1677,1583,1236,1329
b0804,191,169,796,1607,7500,6984,2381,2347
b0805,1585,1198,5463,7672,73657,65331,11971,13682
b0806,159,137,742,1840,233,257,1280,1638
b0807,1290,1001,217,306,1262,1326,456,429
b0808,327,292,1055,1984,493,500,2338,2091
b0809,4369,3260,1124,2206,3198,3013,2352,2460
b0810,3798,3111,904,1706,2918,2871,1932,1908
b0811,12184,10034,3638,5291,9426,8575,5928,5764
b0812,19724,17572,70511,163374,15395,15213,106222,99296
b0813,141,136,63,166,184,185,167,155
b0814,28780,22384,28527,47561,29711,29501,63006,50668
b0815,494,399,110,172,448,425,194,203
b0817,1103,934,660,963,944,954,1319,1163
b0818,436,345,106,280,349,323,305,376
b0819,5346,4742,4277,7314,5799,5345,7586,8767
b0820,4959,4104,2413,4385,4412,4230,4872,5650
b0821,1146,938,772,1452,1085,1072,1331,1350
b0822,1324,1130,1018,2110,1328,1344,1545,1790
b0823,131,116,169,321,128,95,264,342
b0824,4,9,7,29,9,13,14,9
b0825,106,72,110,202,99,113,160,206
b0826,577,540,541,1168,580,607,1215,1108
b0827,1436,1079,954,1911,1434,1248,2054,1999
b0828,6497,5317,6886,12901,8113,7540,12063,10822
b0829,4948,4316,4388,9365,6066,6132,8911,9440
b0830,3338,2795,2775,5752,3892,3860,5549,5847
b0831,974,727,583,1485,1062,1107,1519,1405
b0832,434,341,219,423,488,404,457,497
b0833,1529,1331,211,269,1069,1042,377,402
b0834,787,628,93,124,487,470,175,242
b0835,3304,2716,641,1190,2488,2195,1418,1614
b0836,312,257,1975,4943,522,530,4165,3525
b0837,240,219,617,1110,348,435,1036,1004
b0838,1832,1285,1950,3177,2219,2249,3791,3443
b0839,3147,2740,3217,5927,3292,2947,6515,6379
b0840,1669,1429,652,1051,1782,1626,1210,1240
b0841,869,625,139,245,655,691,389,306
b0842,680,518,341,574,586,613,669,662
b0843,99,55,45,108,94,110,130,129
b0844,841,676,369,638,875,770,825,861
b0845,486,415,216,422,591,546,566,607
b0846,161,103,108,148,167,201,199,196
b0847,1585,1258,822,1459,1574,1492,1638,1683
b0848,108,81,51,90,105,106,129,93
b0849,272,163,91,101,447,448,136,111
b0850,369,316,131,564,618,625,458,544
b0851,1375,1142,828,1925,2309,2129,1844,1969
b0852,963,826,486,993,1360,1349,1147,1022
b0853,1085,1020,363,516,1282,1152,885,1015
b0854,3624,3009,4101,6215,3723,3570,8346,8642
b0855,1430,1076,1271,2454,1255,1218,3469,3343
b0856,351,286,134,337,313,267,572,502
b0857,294,229,160,359,334,309,512,446
b0858,283,200,133,276,223,219,314,327
b0859,508,451,173,423,435,473,396,438
b0860,19468,16848,1683,1386,14763,13553,3770,4490
b0861,1056,811,874,1988,898,947,2375,2493
b0862,1348,996,902,2619,1202,1107,2833,2658
b0863,3896,3375,4594,9383,3884,3813,9407,10746
b0864,3260,2732,3989,7085,2892,2646,8235,7835
b0865,2813,2532,4208,8208,4082,3718,6381,7575
b0866,724,547,720,1798,825,710,2002,1651
b0867,1280,976,1375,2925,1360,1309,3522,2995
b0868,1473,1375,790,1413,1759,1610,1432,1789
b0869,1441,1170,966,1924,1424,1512,2033,2278
b0870,2520,2214,2609,6729,3071,2820,6384,6209
b0871,4671,3812,19939,39615,8460,8384,32738,31480
b0872,30,13,39,62,25,20,65,35
b0873,50,46,108,246,43,52,86,63
b0874,1230,964,170,218,1063,924,389,403
b0875,146,110,123,232,197,179,285,241
b0876,904,794,820,1516,1083,1001,1588,1351
b0877,4835,3824,970,1532,2533,2285,1860,1894
b0878,929,733,742,1181,1054,1005,1517,1709
b0879,886,613,492,939,912,896,1057,1111
b0880,2792,2477,4015,4428,5614,5954,5736,4813
b0881,1733,1479,964,2185,1943,1859,3124,2365
b0882,22254,17799,24074,46321,26897,25556,53228,48797
b0884,7228,5575,980,906,5921,6222,2208,1332
b0885,845,707,659,1120,1068,980,1427,1109
b0886,2005,1673,1075,2047,2381,2379,2343,2366
b0887,1123,853,686,1514,1418,1364,1391,1574
b0888,9553,7926,4969,7979,9228,8792,9360,9795
b0889,11973,9649,5670,6419,10485,10123,11344,11425
b0890,10308,8446,7422,12307,12299,11677,16435,18078
b0891,1854,1531,1163,2186,2175,1874,2550,3541
b0892,1735,1453,1067,2140,1982,1767,2796,2821
b0893,14841,12311,7789,14157,12576,11915,15670,18494
b0894,338,252,88,189,108,131,133,205
b0895,85,83,31,93,43,40,78,66
b0896,124,71,55,118,78,66,104,122
b0897,1772,1671,8535,15571,4026,4108,13256,14621
b0898,968,846,299,561,845,832,570,577
b0899,57,73,36,53,80,67,61,53
b0900,284,260,98,168,326,326,199,197
b0901,42,22,23,30,58,69,55,33
b0902,1414,1161,648,1351,495,486,1509,1409
b0903,42420,36709,63148,131617,51386,47416,104880,117472
b0904,1903,1610,1229,4433,2217,2112,4024,3795
b0905,3856,3298,718,1229,3008,2615,1527,1840
b0906,240,175,562,954,307,345,1073,1072
b0907,38974,30151,10036,16882,35252,34185,20776,20821
b0908,11674,9650,3508,6206,10975,9988,6102,7942
b0909,96,79,57,73,143,101,93,121
b0910,5407,4731,2830,5005,5627,5153,5324,6028
b0911,107698,87065,33566,60601,80897,76481,68677,77520
b0912,7135,5931,7537,11893,8872,8377,11860,11732
b0913,163,164,99,164,151,151,186,207
b0914,3749,2884,1574,3240,3507,3455,4068,4614
b0915,991,842,399,1005,849,978,1226,1208
b0916,292,266,137,286,342,306,321,425
b0917,708,548,39,170,545,627,277,185
b0918,2135,1587,1082,2042,1917,1901,2125,2185
b0919,302,303,158,267,390,326,345,250
b0920,323,267,164,239,322,352,268,305
b0921,1562,1332,778,1509,1649,1565,1726,1707
b0922,1352,1070,740,1571,1259,1241,1727,1705
b0923,1845,1566,677,1797,1823,1679,1817,2144
b0924,10616,8924,7223,13167,10221,9698,13672,14099
b0925,2736,2122,2933,5375,2828,2645,5724,5577
b0926,5317,4502,3358,5980,6005,5729,7412,9095
b0927,3759,3129,1774,3718,3736,3676,5159,5837
b0928,20067,15189,6567,10086,18112,16462,11071,12605
b0929,184505,164274,2319,2551,100285,90416,5628,7018
b0930,21469,18154,6594,11338,17363,16560,12988,14746
b0931,10067,8547,6488,13241,10930,10253,12864,15106
b0932,4472,3635,7449,12981,4768,4801,17183,19081
b0933,98,73,120,243,108,106,282,246
b0934,25,17,8,34,27,18,38,33
b0935,52,36,44,89,54,66,78,115
b0936,33,49,15,52,42,54,55,58
b0937,14,22,9,22,38,36,18,17
b0938,28,40,4,19,36,29,27,27
b0939,12,13,4,11,5,12,6,16
b0940,97,94,78,108,137,122,181,103
b0941,158,130,75,140,158,139,177,121
b0942,50,33,22,59,64,55,63,56
b0943,56,48,26,55,54,38,53,71
b0944,97,99,54,143,111,106,174,191
b0945,6257,4960,391,483,4414,4219,1278,1607
b0946,919,704,489,666,872,863,1067,1164
b0947,1402,1119,572,1020,1408,1283,1249,1320
b0948,3871,3246,1642,2784,3610,3389,2959,2931
b0949,4008,3214,1885,3240,3491,3461,3717,3602
b0950,629,501,378,886,527,597,981,836
b0951,1690,1266,1077,2312,1411,1425,2172,2238
b0952,499,409,385,786,532,449,789,667
b0953,5209,4270,24586,36263,10934,11353,40319,30742
b0954,5932,4849,2758,4857,6016,6160,6398,5330
b0955,2833,2415,2078,4646,3006,2720,5064,5781
b0956,692,658,402,623,890,776,692,637
b0957,250834,210004,153891,249505,268474,252842,317587,367228
b0958,613,483,450,786,3854,3621,1796,1588
b0959,252,179,155,227,242,240,265,272
b0960,1827,1621,424,848,1538,1450,1229,1213
b0961,693,598,146,324,610,552,461,414
b0962,2633,2076,2163,3438,2819,2553,3837,3955
b0963,2367,1936,1197,2163,2461,2379,2085,2309
b0964,168,152,237,503,220,261,443,510
b0965,1205,954,1528,2409,1473,1512,3397,2747
b0966,1853,1811,3667,8286,2819,2574,8172,7423
b0967,3062,2534,650,2187,2471,2344,2438,2674
b0968,266,226,302,313,222,198,488,391
b0969,578,414,184,223,481,437,366,282
b0970,7712,5875,3054,6930,8944,8139,6870,7728
b0972,24,20,19,52,24,25,32,39
b0973,59,39,45,85,57,42,109,108
b0974,47,37,23,77,33,27,56,68
b0975,77,51,44,159,90,68,154,143
b0976,33,16,17,50,15,25,54,60
b0977,54,40,51,107,71,69,115,135
b0978,553,412,2188,4413,381,459,5616,4457
b0979,332,270,1118,2742,301,267,3539,2913
b0980,459,374,1870,3731,544,491,3920,3371
b0981,686,539,579,960,748,805,1061,1058
b0982,63,79,51,134,93,86,140,144
b0983,142,186,98,187,190,186,156,187
b0984,121,104,81,134,133,139,114,132
b0985,64,46,13,39,58,61,46,45
b0986,49,47,9,21,40,44,37,26
b0987,43,46,24,27,57,35,36,35
b0988,4,2,3,3,2,2,4,1
b0989,8,17,1,1,11,11,1,1
b0990,79,43,13,16,86,69,20,31
b0991,236,158,9,32,142,189,71,14
b0992,37,33,41,111,34,29,51,39
b0993,312,258,66,165,255,194,189,200
b0994,125,86,72,165,114,88,132,127
b0995,333,315,225,364,394,354,465,364
b0996,19,16,8,31,12,14,18,25
b0997,147,108,151,323,161,205,304,266
b0998,69,31,34,91,51,54,70,83
b0999,899,702,404,742,663,670,1475,972
b1000,3446,2868,2417,4653,3102,2880,6815,6068
b1001,25,33,26,15,21,23,47,37
b1002,1252,944,1826,3420,1356,1251,4424,4484
b1003,3801,2938,1823,6485,4438,4801,8393,5596
b1004,7226,5982,11044,20744,8745,8909,22742,19223
b1006,156,129,151,272,152,130,267,241
b1007,30,28,23,65,29,27,86,31
b1008,40,27,7,35,19,15,18,27
b1009,28,26,13,47,20,15,27,41
b1010,20,19,7,24,18,8,18,20
b1011,26,24,9,17,22,15,34,17
b1012,62,37,21,22,41,48,28,31
b1013,366,251,207,343,320,344,412,406
b1014,1453,1406,1755,3694,1770,1639,2572,2422
b1015,2585,2007,679,806,2840,2908,1309,965
b1018,4561,3320,2965,4881,13426,11997,5838,6738
b1019,2565,1851,1479,2676,6283,5935,3215,4069
b1020,4052,3547,4284,7100,5117,5066,6709,6400
b1021,60,57,24,50,78,94,56,61
b1022,93,76,26,30,122,93,53,57
b1023,88,84,34,80,131,115,69,79
b1024,236,203,114,211,360,316,280,316
b1025,282,244,33,62,175,155,93,97
b1026,399,327,301,761,390,437,700,800
b1027,309,264,129,331,320,340,444,280
b1028,7,2,4,5,4,1,6,3
b1029,16,16,4,8,22,13,10,10
b1033,2982,2650,1492,2260,3103,2888,3084,2584
b1034,3206,2680,1433,3051,3240,3072,3101,3264
b1035,2601,1909,985,2172,2297,2079,2473,2348
b1036,628,473,246,572,436,488,483,620
b1037,675,647,440,799,473,492,857,939
b1038,323,255,163,493,229,236,481,603
b1039,295,251,198,756,254,260,663,851
b1040,708,534,1213,2316,683,641,2221,2371
b1041,29,15,11,33,38,12,32,46
b1042,103,95,92,226,146,146,240,282
b1043,17,4,8,24,16,18,24,18
b1044,45,14,14,40,32,30,40,40
b1045,428,333,702,1780,533,503,1631,1901
b1046,588,433,780,1514,615,642,1716,1586
b1047,457,394,67,112,361,312,131,163
b1048,10509,9101,4420,7391,10212,9194,10033,12025
b1049,8634,6609,3068,6073,7378,6901,8586,9341
b1050,47,15,5,12,36,43,13,19
b1051,3628,3003,8638,8191,4956,5353,13198,8026
b1053,157,158,131,281,147,141,207,186
b1054,980,821,436,725,1180,1124,867,880
b1055,6650,5665,1567,2554,5205,5004,2641,2823
b1056,1248,1075,586,1071,1831,1614,1442,1584
b1057,219,195,56,150,353,313,256,241
b1058,12,10,1,1,9,11,5,3
b1059,3892,3273,1136,1734,4281,3833,2415,2104
b1060,555,501,388,587,809,905,630,687
b1061,1612,1197,98,301,2507,2432,550,572
b1062,17110,14948,4289,6451,18649,17178,9459,9455
b1063,929,806,731,1124,901,1005,1670,1610
b1064,4943,4198,9099,15127,6097,6043,19377,19359
b1065,130,127,50,88,122,128,105,116
b1066,1567,1528,1063,2155,1935,1828,2162,2475
b1067,1244,1023,757,2013,1498,1487,2134,2011
b1068,846,662,582,1279,809,827,1259,1319
b1069,1007,793,298,598,848,799,617,827
b1070,134,117,69,241,163,138,207,205
b1071,116,90,103,245,155,160,229,248
b1072,62,52,75,185,125,109,150,132
b1073,10,10,6,11,100,68,18,9
b1074,16,9,12,28,99,49,22,15
b1075,35,35,20,56,169,122,57,60
b1076,88,111,89,139,309,319,138,161
b1077,50,41,35,66,127,88,75,82
b1078,109,88,104,142,259,149,145,127
b1079,29,19,20,47,40,38,54,41
b1080,40,46,38,86,97,56,106,90
b1081,39,39,25,71,97,65,91,92
b1082,144,96,206,384,180,156,422,358
b1083,217,164,304,577,312,324,592,513
b1084,22462,19305,11196,21060,20558,18604,21209,23671
b1085,7,7,0,5,3,9,4,6
b1086,2035,1665,456,763,1633,1673,956,1007
b1087,2152,1765,2331,3893,2779,2738,3865,3466
b1088,29936,25961,6587,14711,27392,25486,18674,22594
b1089,18580,15261,1531,7882,17245,16371,10453,11387
b1090,6799,5279,1711,4824,5756,5615,5810,6437
b1091,7725,6130,2509,5487,6695,6601,6414,6344
b1092,11177,9238,5369,10781,10499,10128,11295,13841
b1093,18732,15191,9029,15237,17092,15714,15903,18663
b1094,42932,36771,11886,17536,39878,41263,19723,20281
b1095,15313,12600,3923,8244,11888,11004,10697,12476
b1096,484,366,267,729,474,524,584,620
b1097,907,706,314,726,789,745,873,906
b1098,1030,720,396,1101,949,833,1111,1258
b1099,987,926,526,1339,1024,914,1360,1456
b1100,1718,1444,1272,2247,1534,1500,2682,2086
b1101,37814,33530,5246,9861,36551,32776,11363,13983
b1102,371,219,3678,5340,11109,10508,8187,7878
b1103,2348,2009,1664,3041,2180,2101,3665,3009
b1104,2019,1860,616,2247,1920,1769,2852,2510
b1105,3472,2998,2223,5732,3613,3592,6508,5924
b1106,1047,891,436,1320,819,859,1561,1548
b1107,2501,2100,1304,3186,1842,1761,3397,3745
b1108,1869,1505,1869,3845,1432,1460,3503,3347
b1109,2681,2151,8781,13331,3509,3544,13601,14273
b1110,82,82,470,823,166,148,1068,904
b1111,682,575,790,1610,946,799,1407,1520
b1112,624,476,849,1446,672,690,965,925
b1113,513,438,291,628,632,547,546,629
b1114,6626,5699,4988,8995,7828,7093,8642,9853
b1115,14,19,7,19,32,29,18,34
b1116,1744,1384,978,2073,1872,1879,2354,2577
b1117,1103,878,522,1394,1141,1116,1433,1672
b1118,2022,1690,1017,2482,2151,2081,2371,2950
b1119,1968,1535,909,1961,1813,1600,2154,2281
b1120,1846,1466,769,1443,1325,1204,1412,1798
b1121,40,41,4,19,21,29,6,17
b1122,85,70,2,16,57,34,17,15
b1123,10519,9109,3497,5977,11248,10494,9537,9712
b1124,1615,1303,261,900,1436,1319,1368,1277
b1125,821,578,86,264,558,497,369,351
b1126,3351,3003,978,1629,2886,2721,2223,2347
b1127,1530,1231,2744,4773,1831,1889,4897,4102
b1128,4965,3977,3701,6770,4797,4807,6946,6550
b1129,2515,2024,1060,2150,2576,2402,2691,3122
b1130,3237,2757,1208,2264,3431,3326,2998,2817
b1131,16416,14177,5993,10010,14373,13228,10903,11940
b1132,3242,2898,1080,2293,3128,2656,2822,2571
b1133,6318,5347,2848,4736,5393,5205,5788,5919
b1134,512,446,217,751,536,522,804,739
b1135,962,774,498,1286,973,937,1027,1163
b1136,127868,105029,49988,74415,127577,116592,65293,63648
b1137,121,87,18,18,163,182,53,53
b1138,102,138,14,30,124,115,38,58
b1139,437,372,153,238,493,457,427,401
b1140,158,116,96,187,550,489,399,369
b1141,34,32,10,26,114,143,86,77
b1143,953,868,415,609,955,984,757,965
b1144,61,45,39,55,239,257,185,192
b1145,1191,1019,528,799,1259,1265,1021,845
b1146,11,10,5,5,118,108,29,53
b1147,32,23,9,23,267,207,101,116
b1148,17,35,2,25,176,175,109,57
b1150,5,6,0,8,23,14,10,4
b1151,24,19,10,29,85,95,50,33
b1152,14,15,18,52,87,74,83,67
b1153,7,9,4,21,37,40,21,29
b1154,12,1,5,5,41,20,31,20
b1155,22,24,22,33,55,27,38,57
b1156,35,23,29,58,80,53,72,94
b1157,6,8,3,7,15,1,4,3
b1158,15,5,0,11,5,8,17,15
b1159,201,154,78,125,223,224,182,194
b1160,6,8,4,3,11,15,3,7
b1161,78,59,12,7,62,59,19,14
b1162,1587,1370,1362,2041,1855,1691,2685,2444
b1163,627,457,238,523,618,474,749,1019
b1164,164,142,753,2290,209,249,941,1105
b1165,117,126,549,1739,188,203,1218,767
b1166,89,64,554,1492,120,114,1109,590
b1167,37,34,510,909,55,69,363,298
b1168,42,45,83,198,62,76,158,143
b1171,359,294,53,126,279,332,252,239
b1172,293,286,42,114,273,244,217,210
b1174,2549,2098,425,2331,2634,2474,2005,3056
b1175,7030,5766,3074,7517,7145,6659,7300,9558
b1176,6134,5321,2434,4471,6314,5735,5476,5829
b1177,477,367,504,745,519,541,768,1088
b1178,11088,9276,728,1200,2087,2229,1656,3179
b1179,1301,1065,726,1265,1302,1197,1373,1667
b1180,1456,1107,1077,2044,1364,1452,2543,2430
b1181,566,511,557,1069,608,595,1124,1118
b1182,64,46,58,99,81,59,180,156
b1183,86,76,70,200,298,272,252,277
b1184,165,132,188,343,433,458,534,557
b1185,885,672,317,541,800,788,766,862
b1186,2658,2218,717,1161,3473,3079,1668,1804
b1187,1569,1198,665,1271,1329,1357,1461,1689
b1188,2726,2193,8251,16760,4766,4506,14694,13938
b1189,858,800,6689,12422,1369,1262,21477,18865
b1190,590,537,3776,6821,835,800,12208,11243
b1191,1103,882,488,941,1028,983,1313,1357
b1192,1080,780,724,1368,1085,1006,1447,1421
b1193,1320,1033,675,973,1263,1270,1231,1259
b1194,40,30,40,60,47,56,60,52
b1195,133,114,619,1031,191,222,914,588
b1196,52,28,48,67,30,28,116,88
b1197,1303,1071,2492,4101,1754,1708,4968,4831
b1198,3524,2865,1010,2084,2601,2411,2413,2504
b1199,1649,1346,416,906,1170,1166,1337,1154
b1200,2946,2538,910,1884,2376,2237,2077,2481
b1201,559,448,331,542,697,686,595,686
b1202,403,341,316,592,426,381,689,550
b1203,6867,6048,2194,3598,6913,6328,3553,3723
b1204,1450,1117,478,749,1297,1213,864,914
b1205,402,383,538,688,472,533,690,392
b1206,881,659,261,478,776,726,468,563
b1207,21844,18150,6389,11418,19028,18400,12165,12932
b1208,6764,5605,2656,4873,6217,5312,5016,6511
b1209,2118,1786,993,1904,1997,1934,2659,2509
b1210,2049,1612,930,1665,1918,1689,1954,1920
b1211,1762,1531,598,1398,1776,1422,1556,1731
b1212,528,445,129,377,425,409,386,433
b1213,331,301,41,238,386,335,322,224
b1214,2061,1729,848,2221,1963,1948,2173,2058
b1215,6589,5405,4315,7859,6771,6272,6761,6974
b1216,1492,1190,456,715,1968,1919,955,984
b1217,329,247,692,879,334,391,1365,1185
b1218,830,683,1362,1990,843,894,2443,2106
b1219,1293,1145,519,773,1302,1221,1012,1014
b1220,442,334,395,762,448,457,930,1081
b1221,1958,1664,1370,2757,1954,1951,2933,2786
b1222,1676,1505,962,2245,1818,1581,2229,2328
b1223,211,151,22,36,38,31,63,56
b1224,820,678,215,420,262,206,379,344
b1225,270,207,154,391,160,115,337,280
b1226,89,113,75,240,72,79,164,172
b1227,142,105,76,198,105,98,228,168
b1229,34,29,7,4,25,35,9,15
b1232,6819,5799,2546,4276,6126,5505,4830,5212
b1233,1658,1419,285,679,1554,1427,1164,1163
b1234,1929,1524,2228,3574,1874,1936,4289,4328
b1235,1469,1207,2807,5431,1756,1717,4788,5522
b1236,5878,4863,4410,7203,5574,5520,7706,6674
b1237,20543,17063,12926,24341,21567,20159,30609,33912
b1238,800,705,294,330,853,822,598,510
b1241,33529,28628,42131,80967,36133,33905,76028,85434
b1242,127,80,127,210,130,154,242,304
b1243,23610,20748,23779,31838,17918,16514,104062,111573
b1244,2300,1711,839,1506,882,872,5910,6077
b1245,2425,2046,759,1605,910,935,5990,5794
b1246,2588,2045,1339,2732,1027,1057,8567,8369
b1247,2909,2329,1477,2432,1373,1120,7259,6982
b1248,1441,1213,379,741,1524,1425,927,1013
b1249,2811,2325,1683,3166,3493,3515,3600,3654
b1250,777,756,443,701,817,818,1173,1181
b1251,1861,1328,763,1005,2567,2441,1887,1654
b1252,2652,2019,5072,7866,8329,8074,9389,8536
b1253,750,596,196,304,484,476,382,445
b1254,1340,1090,555,1117,1340,1288,1160,1165
b1255,1144,1063,514,1072,1312,1301,1110,1175
b1256,140,97,24,39,29,47,51,19
b1257,267,220,1594,3707,444,480,4194,4147
b1258,261,252,2226,5555,421,429,6249,6520
b1259,130,99,1422,2983,245,245,3674,3123
b1260,10628,8612,2222,3830,11347,10112,5650,6577
b1261,11143,9147,2936,4842,11790,10727,7605,8757
