"","wt_fe2_1","wt_fe2_2","wt_dpd_1","wt_dpd_2","delfur_fe2_1","delfur_fe2_2","delfur_dpd_1","delfur_dpd_2"
"b4140",37.9357602253609,35.5515044873453,18.8916262117155,23.1095115961199,55.2355037310597,56.5693788941482,23.0951159333093,13.4605285934173
"b4141",46.9842854680124,45.6401705777623,52.7322884272106,50.2904922825232,50.8668260099137,53.358368060625,59.118549630307,41.5446883820539
"b4142",1205.44522481716,1341.70453607825,1354.3333760569,1133.1441003029,2275.42235640591,2227.5143310918,905.61038328864,844.874512648164
"b4143",1260.07775977643,1366.3452851959,1991.7941317744,1700.09415571588,2407.72403469017,2441.47396537222,1492.89449278316,1372.02043376093
"b4144",670.274837834534,625.090051961143,741.591503308084,592.273702286601,614.405206464162,627.345563586796,750.258109229097,600.646237173087
"b4145",9.53539060361741,7.38745941672992,3.45587345166476,2.16176805845136,10.0047634647391,8.5802662631594,3.06855646348181,3.88792837491901
"b4146",127.267685749449,137.275253155086,142.635305087812,139.663648921176,117.434553678346,115.432222873969,137.979215165223,157.702553376824
"b4147",1253.10980808071,1127.02109740206,559.29174501907,476.912928930778,844.486583720867,860.734189210377,656.516762793459,505.17560048107
"b4148",58.5798800483988,58.9607262539009,67.5032836279722,72.0105948047519,49.7415512698315,59.2079940846079,84.876932583943,71.4785678307211
"b4149",102.975683360399,105.159679310921,198.867753307808,178.552882735374,141.244819531167,133.340399506753,213.512926788938,171.956652701675
"b4150",45.9780852619389,45.9345934716611,26.3164002138666,26.4324872223061,38.7320975013777,39.5070233403269,24.3671947047253,27.8469301637371
"b4151",16.4879494126169,13.2537706802458,17.6383568828042,25.3835084876293,8.28649383921606,7.90438933364133,26.7174698801025,16.8850252249253
"b4152",18.1308526960134,27.0129183542055,18.6634576331719,20.8684128645063,10.155968957909,8.21442115709109,21.3676514749276,25.305484441255
"b4153",27.8348761759763,28.6933206330959,44.0436045877928,50.3129976248899,13.9604511933248,16.2465476417649,51.6290788196774,49.3847902122525
"b4154",60.1103648211796,61.9839136328205,99.013638373719,98.8262419870486,22.2039418993685,24.5485253267129,95.5319833625433,88.4950494853182
"b4155",44.3968695564477,41.9628823456947,31.10109606322,31.7983789424557,28.8288434464035,30.3960852341237,32.048337856598,34.2443489112249
"b4156",5.15401387502264,3.40065452317111,3.69484342438626,4.00617016789603,4.4968218764386,3.4331437714948,5.64026438533661,4.72833097776886
"b4157",3.06631205222866,2.08843789418103,1.09909899333009,3.97236282470704,4.52747207423321,2.58000411342181,2.20642213513428,3.21492305179221
"b4158",4.81849036778789,3.13265684127155,2.19819798666018,2.78065397729493,4.11588370384837,5.59000891241392,1.47094809008952,3.92935039663492
"b4159",31.7225955609127,31.7568180239979,31.5108100363448,30.8814472731691,32.6230512735945,35.3492894417402,34.6343022631635,36.5627800187985
"b4160",221.618042269088,206.658465229862,245.030334613371,219.60695973967,242.156532603242,228.054631639454,247.145058637649,269.747142767603
"b4161",220.109504452851,229.478506903873,284.37674409209,280.708111973026,229.274247369363,223.415953925515,277.061585845543,295.907130076343
"b4162",174.862270691157,175.241701837322,227.310550123303,174.176853625052,181.658703348792,175.377391129784,187.584873711837,154.977184432078
"b4166",50.3463331074579,51.6215722432845,86.8541867659411,81.6308375315257,47.5335869783968,47.0400399411788,83.5127232918485,71.625567774976
"b4167",84.1792161957954,90.4284170436514,305.012624360343,318.395266500618,93.8729710758673,102.721584044992,279.972035832739,255.928260777174
"b4168",63.3811715528856,79.4643852738385,88.2665907184917,91.0949449840377,67.1377971597072,76.8911809065581,83.0752086560494,91.4250975851636
"b4169",75.6721192174454,74.4226307384183,139.721557266112,132.463911884562,76.9298316900329,79.2550031336879,134.690069775725,113.806835440591
"b4170",78.1571978118244,80.3963877068208,122.972275759238,144.671348659082,79.2048283379401,78.2652410610217,114.759408214047,124.600920124493
"b4171",457.868856869733,455.446184965034,633.947676647271,659.806127063818,622.302593029966,655.422221441038,608.855080668021,686.644225976361
"b4172",1776.71446416518,1748.325677769,1311.95546805127,1083.57856850886,1874.98949358371,1958.42841273704,1353.22479294397,1167.3927183077
"b4173",445.174933236355,452.619227638799,665.371554077621,685.011349582023,470.130234510776,479.502418159386,650.819949813243,692.861892899871
"b4174",596.279759079542,617.424056612675,781.482336628954,822.443543524388,555.006517564549,596.752291636409,842.831092248011,939.648157440607
"b4175",534.14964359749,548.588623982911,573.2198207772,590.574261112419,534.210610608277,517.182255979507,607.476704231295,687.600100927426
"b4176",27.8235350611416,25.701429160047,16.2894939580982,11.9849579897191,15.0322827937538,29.3610518368304,15.1825496333863,9.07574034051446
"b4177",1615.91814710556,1544.5283420019,1615.55039200215,1697.89298611146,1486.50775559094,1384.30583783308,1304.53407516504,1405.61052124122
"b4178",50.8952403931643,66.0719145491606,46.0918016562783,50.2694607952856,55.7408250178323,56.0068340250067,48.1692438963039,48.6412921996894
"b4179",160.803062916501,155.531774520514,278.743142050834,289.641347554157,168.659917532467,170.142276996487,264.75500142678,247.429321407274
"b4180",112.928251000886,116.36844326335,131.881882846784,133.575441887284,106.462694440607,119.196424692576,145.692090434638,111.031561077479
"b4181",1.71739561946873,2.45637608397471,0.574549680549725,0,0.968202915942496,2.02303052069799,1.1533985024027,0.840294197159916
"b4182",2.96618757705385,1.41417080263116,1.32310583578022,1.07594284509208,1.48642200047553,3.49406271360553,1.3280559899094,1.45130812052334
"b4183",2.30354456311796,0.998406012951901,1.57631746698476,1.3293292841531,0.983826967031835,0.616702949955591,1.05480997685693,0.683083331226316
"b4184",0.692110434645897,2.88726538870528,1.1577176063077,1.88289997891114,1.30061925041609,0.679401083201076,0.871536743378041,1.69319280727723
"b4185",0.648853532480529,1.03116621025189,1.80893375985577,1.56908331575928,1.82899582089762,1.91081554650303,1.27099108409298,1.5873682568224
"b4186",2.7327965659838,1.27457454314396,1.58999842926379,3.77118736834848,1.89789933537111,2.09943682362564,2.89265414111167,1.74406126071474
"b4187",43.2196804917168,32.6525403516762,182.587792119579,168.42330071555,34.5339591997387,42.8436085657224,239.480655648152,177.124410447809
"b4188",29.4834047971898,36.9284072407895,77.7384385462929,82.9291687462666,43.6670001042224,49.5447721323528,72.9951351854533,58.6810503605105
"b4189",48.9286530837281,52.8355858787673,133.609705622217,128.181307728492,60.1192584029188,66.0927941966001,133.758509255603,89.0077185698604
"b4190",34.2829669358554,32.7336916809653,53.3382545649085,60.5068612841395,33.2515174540464,36.5483405610166,50.5978721854628,47.6468814830787
"b4191",46.262599726661,49.2562353536435,39.3042833317144,31.5060322318904,47.9356368383207,47.5670507393091,34.8461190218961,26.2441157270623
"b4192",6.23288946773041,6.03609488927933,5.43019515153703,4.82794866387471,5.61242828509756,6.50083588053562,4.57842942112292,4.23562928649713
"b4193",1.97887186460585,2.12277246999673,2.15158382873482,1.88424586881743,2.23122673409479,1.94253347591444,1.41206810935685,2.58194757364171
"b4194",5.86152159634962,5.37415614463523,1.13132013645703,3.27105316640371,4.66019926859184,4.42606568860636,1.8925879335028,2.94148587583449
"b4195",4.75268967997183,4.60263029468652,4.22343332773194,7.00363368407575,4.74474833842778,6.12335740224146,2.74303409933003,6.05576826637064
"b4196",10.8274945297364,8.35054845111956,10.8314070528787,15.402044817269,8.9766666056325,11.6706934537608,11.5848442371314,9.86830163750533
"b4197",5.17465745529643,5.78224043131898,10.0083064096693,9.53181453498628,5.77377704623964,6.34954283365492,9.50273707733067,6.59342993488018
"b4198",10.6633293709978,10.0718560071114,7.06746213152954,11.4944475456784,8.31791381080055,8.09751291024538,8.10731854305154,8.03938445315739
"b4199",15.4912804866591,13.6992478473897,113.682017659095,101.508927864283,20.659655963288,29.4325379004076,119.980509557699,92.9116630708083
"b4200",7266.28788817154,7738.16215008165,2204.0376998674,2251.25908477704,5960.57094258697,5597.10121591295,2525.18807224932,2912.68969231704
"b4201",2300.61012832927,2640.30760771837,886.606521286273,1070.15454497608,1992.499301033,1896.30302336503,882.936591076235,1622.10728646538
"b4202",1664.69182272035,2021.6261211995,231.037967721667,211.586431400203,1523.2580041991,1750.42200475386,319.182888841216,243.504293098967
"b4203",3315.07086678951,3258.39376841279,1319.695391137,1221.31043717104,2355.24554726124,2365.70168749217,1331.84728056795,1503.72540814806
"b4204",4.86911863569978,6.42535729001175,1.59986101374179,2.05005860350459,4.24825383301737,4.43829853347436,1.16788843333741,1.55989287102592
"b4205",1.71739561946873,0,0,0.934441676878975,1.29093722125666,1.34868701379866,0.288349625600675,0.280098065719972
"b4206",224.287037727436,229.95006488617,302.453724647886,303.81375701389,289.591004975457,253.076903492401,276.712916022528,317.297277113723
"b4207",471.569778461304,448.01021970815,214.047467404156,198.380565838119,406.913996995129,401.960769482309,236.893588553774,245.721657133266
"b4208",186.390136855133,176.888031088188,162.931968638778,144.258013471504,166.854548815755,166.919332605413,208.659291978958,184.646627215098
"b4209",8.33867993549274,6.70879221127732,220.036087222939,362.212485902986,9.79381965674764,5.72988865350305,40.2516969833232,31.9598642337469
"b4210",20.8993016459775,20.1328004648972,13.4089319448254,16.4859219111833,17.7540580201575,23.8879388095518,15.7423389703583,16.2257014968311
"b4211",30.3500863452609,24.4991693572606,30.0845410455828,38.7356066813892,22.4817016603245,23.1721483133546,31.2755644955461,33.9162364334727
"b4212",19.929881625929,21.1632018020282,30.9128784930327,29.5743452184995,22.1309558316873,24.5438087648556,28.2907215127951,25.7081630424291
